Epoch,TrainLoss,ValidLoss
1127,1.0865414727353103e-06,1.907250945502407e-06
1128,7.777898341979987e-07,5.20334769286516e-07
1129,7.275575190609136e-07,5.168816528566822e-07
1130,5.828789596762362e-07,6.462184766557281e-07
1131,5.320559504677173e-07,3.4412014050152113e-07
1132,4.469476247474328e-07,7.359494399376369e-07
1133,3.8615974820762254e-07,4.773177655200319e-07
1134,2.843942856619227e-07,2.0637581220247132e-07
1135,2.0010240765107785e-07,2.3567457769028503e-07
1136,2.7437198089804347e-07,2.3019825524291566e-07
1137,4.423566622335784e-07,2.83186189638703e-07
1138,3.2929034053571136e-07,2.435246775197205e-07
1139,2.7163355108920466e-07,3.042929572908785e-07
1140,2.9879394579287086e-07,2.6274445493375726e-07
1141,2.2606629244137366e-07,2.9702588146089206e-07
1142,2.0226350159191497e-07,2.06954130514229e-07
1143,2.4552568618219083e-07,1.8740444526580783e-07
1144,2.1038707321470913e-07,1.678881877372381e-07
1145,1.8248633940250632e-07,1.5993810317619743e-07
1146,1.96464036624396e-07,1.5860587770551623e-07
1147,2.0955648002048596e-07,2.167836991399478e-07
1148,2.594769843729713e-07,3.859669713316786e-07
1149,2.79330734542782e-07,2.663991172842846e-07
1150,2.0349720557533147e-07,1.7246677922836776e-07
1151,2.975419874928775e-07,5.417385561183134e-07
1152,7.162938762424649e-07,7.59917562239328e-07
1153,7.521414204347821e-07,6.454233509127031e-07
1154,5.20617445924169e-07,4.840410497308767e-07
1155,4.000536733883564e-07,3.7999214441697404e-07
1156,6.469126333286113e-07,1.3063951882941182e-06
1157,7.440931293937562e-07,8.195870464078326e-07
1158,1.7372612092003691e-06,1.998313390079905e-06
1159,1.2268735720984599e-06,9.311320657919471e-07
1160,6.577192740072254e-07,3.43083898239153e-07
1161,3.5341748230166557e-07,2.962468575636497e-07
1162,2.9781010558356986e-07,2.4658740377011176e-07
1163,2.397884202309797e-07,2.2811358348917566e-07
1164,2.2325054658267617e-07,2.666392390437977e-07
1165,2.278584408562286e-07,3.891990445481497e-07
1166,3.3431552613668223e-07,6.577665430995694e-07
1167,5.523984867750186e-07,5.066889002591779e-07
1168,3.880744325594302e-07,2.9250888170887873e-07
1169,3.451267938695916e-07,3.7742404401797103e-07
1170,2.934577707947028e-07,2.2056325216605425e-07
1171,2.067602205594691e-07,2.1732442026708061e-07
1172,2.2760127933452167e-07,1.643824854606161e-07
1173,2.953608581416726e-07,8.532348753457578e-07
1174,4.1878389727874795e-07,3.539027943588735e-07
1175,4.344407822524469e-07,3.240380067381921e-07
1176,4.587887739641398e-07,3.674644403872662e-07
1177,2.6841241928347397e-07,2.8422244137497423e-07
1178,2.499858358836112e-07,1.5948976018383594e-07
1179,2.040536723294887e-07,2.5345757611224445e-07
1180,2.6027303571633337e-07,1.9993505494160974e-07
1181,2.805427925522963e-07,4.491154470542824e-07
1182,5.049241527406896e-07,8.288280241686153e-07
1183,8.951853487815242e-07,5.307697809560825e-07
1184,5.050167980395296e-07,9.861629640302756e-07
1185,3.868923054521171e-07,3.507294309201825e-07
1186,3.433574524554691e-07,5.640455204532675e-07
1187,5.96136443202037e-07,3.094885300924943e-07
1188,5.54808030036232e-07,5.898668746340264e-07
1189,5.926687000131399e-07,6.663503086201672e-07
1190,4.4853998038737093e-07,9.04284161151736e-07
1191,9.391593437158008e-07,2.1325460390168396e-06
1192,1.7959832348424242e-06,9.619778666092317e-07
1193,9.433917171008943e-07,1.1387128703669684e-06
1194,6.809823427526377e-07,4.485708567851058e-07
1195,5.135992012128554e-07,6.847463244715375e-07
1196,1.6874379525688709e-06,1.4446104235806463e-06
1197,1.1911935151450356e-06,9.500640317128272e-07
1198,1.2332296137174126e-06,1.2348995596767054e-06
1199,9.840043958320165e-07,5.781418735750776e-07
1200,4.6005403457153687e-07,1.0651024770898706e-06
1201,5.924430790097783e-07,4.1762778361468616e-07
1202,4.921022878079384e-07,4.1909092942660207e-07
1203,4.7019466649089735e-07,5.583815209320164e-07
1204,5.332855588828049e-07,4.4590617752267767e-07
1205,5.779681449287939e-07,5.23975078673781e-07
1206,3.272272541228934e-07,1.9021772175165096e-07
1207,1.8116290239807616e-07,1.7490393512768304e-07
1208,1.631587584446e-07,1.4391581638998712e-07
1209,1.92310202370057e-07,2.329103599170897e-07
1210,2.1397715196750748e-07,2.196364287480416e-07
1211,2.511921773399687e-07,2.1644813349060618e-07
1212,2.8580887298327674e-07,1.999360819127105e-07
1213,3.8894753420966787e-07,3.678420076388041e-07
1214,3.9324563374520947e-07,2.8430378999170597e-07
1215,3.022383680217899e-07,4.5569504815527275e-07
1216,3.589735645922095e-07,2.742438889905922e-07
1217,3.814277410659391e-07,7.468772651009204e-07
1218,3.414150673582602e-07,2.410832820487485e-07
1219,6.212990532124725e-07,4.198525762906987e-07
1220,6.844175572950917e-07,4.971582143298292e-07
1221,5.438849674040587e-07,4.664247171604075e-07
1222,3.0066856595567513e-07,1.8845459142842932e-07
1223,2.1885636508992926e-07,1.6824584558131999e-07
1224,4.4484897377590944e-07,5.142334487118205e-07
1225,5.454835473983622e-07,5.128455787447214e-07
1226,3.2038997138291355e-07,3.8986165691312634e-07
1227,4.6017194582267015e-07,3.6404800312084263e-07
1228,3.25445450736576e-07,2.1187961086373737e-07
1229,2.1835913059931046e-07,2.618774677406085e-07
1230,3.83989575425403e-07,3.7246069268803693e-07
1231,3.06332296418077e-07,3.302174244860604e-07
1232,2.3981400119055254e-07,1.8159342971557634e-07
1233,1.9178152778446627e-07,1.789919792827277e-07
1234,2.2276787300749372e-07,4.796713540144992e-07
1235,4.635575275339458e-07,3.082639561095372e-07
1236,2.391857284086048e-07,2.626746701632025e-07
1237,2.2968231121467398e-07,1.8539933629805698e-07
1238,2.8934701200948136e-07,3.8676920818640305e-07
1239,2.2572995987957257e-07,2.3980536335936145e-07
1240,3.1155587312999465e-07,5.119385188360562e-07
1241,3.920159296437002e-07,1.88489801189462e-07
1242,1.9750657808496423e-07,1.760226202425959e-07
1243,2.7114642383215443e-07,1.6098940041805084e-07
1244,2.579965884782117e-07,1.8685406454702995e-07
1245,6.580055355698278e-07,3.745129011652656e-07
1246,3.303120299354608e-07,2.7201285395979843e-07
1247,3.402796219612962e-07,2.672234179120399e-07
1248,3.1433167369717314e-07,4.101764451055108e-07
1249,2.720220985944858e-07,1.9843141198331676e-07
1250,2.2746527103360374e-07,2.2724761379322443e-07
1251,3.8247832018593423e-07,5.431358071443052e-07
1252,6.514637855540665e-07,1.090647310775239e-06
1253,6.894803808184709e-07,4.1534741133849216e-07
1254,4.601284662915835e-07,3.9594241343365864e-07
1255,4.908799326130975e-07,4.646448473977216e-07
1256,4.4808610463557365e-07,5.559755133314562e-07
1257,5.158374383048189e-07,5.275832108964096e-07
1258,4.459083735734263e-07,2.8114537826695595e-07
1259,3.705639831726633e-07,5.018650351000057e-07
1260,1.1358085221975973e-06,1.2505895559418907e-06
1261,1.1254380107554122e-06,6.175030042262127e-07
1262,1.702002490825786e-06,6.386054868319964e-07
1263,7.707615225172048e-07,4.615491339639751e-07
1264,4.16478688218073e-07,2.7971376160470147e-07
1265,3.2898807755069963e-07,2.847330013840595e-07
1266,2.1338142820089463e-07,2.419362886030285e-07
1267,2.038365252587937e-07,2.0416707684489667e-07
1268,2.9792040171135646e-07,3.6297696510700915e-07
1269,4.2427877815498506e-07,5.377359836226484e-07
1270,3.9026335324858034e-07,2.6854182143173e-07
1271,3.2625212990448443e-07,4.7433249695435127e-07
1272,5.877923058505985e-07,5.236378190905574e-07
1273,5.545063165376026e-07,4.3680269830777735e-07
1274,3.884183011374868e-07,4.640945974188071e-07
1275,3.6904188694582747e-07,6.251212880670209e-07
1276,6.267245491168675e-07,4.835689575581152e-07
1277,3.829514630145544e-07,5.530658616711056e-07
1278,5.09339380982965e-07,4.5093577985729404e-07
1279,2.7139665519371193e-07,2.2254382277727322e-07
1280,2.4240888384004697e-07,1.624400539412818e-07
1281,2.26335067547249e-07,2.551580318292205e-07
1282,2.793203331445208e-07,3.124014445650876e-07
1283,2.547809126933013e-07,2.631110011937684e-07
1284,5.473027367012643e-07,9.026631308491535e-07
1285,1.618617996731094e-06,1.1130307029816322e-06
1286,1.000599498487039e-06,7.33696924726246e-07
1287,5.760316886001722e-07,6.055071859615661e-07
1288,6.383503451464397e-07,3.5359954608793487e-07
1289,3.420544430809969e-07,4.096988732271711e-07
1290,2.861517505910645e-07,2.57763348561942e-07
1291,2.710829202593838e-07,2.1133339297800073e-07
1292,1.742461279263807e-07,1.6937154612151062e-07
1293,9.958348158534137e-07,3.5785143457663556e-06
1294,7.2274482287563535e-06,5.439545808864447e-06
1295,5.930906778909654e-06,3.176316855994325e-06
1296,2.6536065206528293e-06,1.3993611370703243e-06
1297,1.1978606153206784e-06,4.6198719019230337e-07
1298,4.915856701851832e-07,3.3277572697443247e-07
1299,2.7067972420506217e-07,2.210000578391676e-07
1300,2.0243886448649087e-07,1.8775852386928212e-07
1301,1.441586656862152e-07,1.6801999625689252e-07
1302,1.6121650029769322e-07,1.4723189896888775e-07
1303,1.8298832695033223e-07,1.8107838286596234e-07
1304,1.7563669606109517e-07,2.086279531946881e-07
1305,1.8655715573837977e-07,1.7056078528791357e-07
1306,1.4701801234195955e-07,1.7455383082657743e-07
1307,2.0138849616084068e-07,1.817404732188758e-07
1308,1.535719680608357e-07,1.2085250394496446e-07
1309,1.7080123579186572e-07,1.465771172585543e-07
1310,1.4909112261799843e-07,1.3838961526365287e-07
1311,1.4565598339307446e-07,1.6062889661346464e-07
1312,1.6650151953475265e-07,1.7476896990350118e-07
1313,1.9722748968812692e-07,2.8605183501895224e-07
1314,2.481567652997304e-07,3.086051719947136e-07
1315,2.3917979300828546e-07,2.0873217086621782e-07
1316,2.2330344127870678e-07,1.6287788942766686e-07
1317,1.5003037911280141e-07,2.0795065059549718e-07
1318,1.4497354167512336e-07,1.29524302868352e-07
1319,1.492183486107024e-07,1.4319082689932353e-07
1320,2.1145210430025448e-07,2.2451363198191152e-07
1321,1.892525655004344e-07,2.2786919657846737e-07
1322,1.751731048216243e-07,1.7262425065685722e-07
1323,1.6059151969708788e-07,2.1105917843063557e-07
1324,1.6555431917216386e-07,2.4059386873886977e-07
1325,1.9083517107295242e-07,1.8007767058255316e-07
1326,1.9962072599355453e-07,3.1384181511384666e-07
1327,2.491896916959983e-07,1.594933787411416e-07
1328,2.3643515210854577e-07,2.6257517239021884e-07
1329,2.3136691898647162e-07,2.3677942143270532e-07
1330,1.8248497847631978e-07,1.6767269338894646e-07
1331,1.5464375024976107e-07,1.4804285797254124e-07
1332,1.6826515481701183e-07,1.7874746921127856e-07
1333,1.6594342847990143e-07,1.9188843983404998e-07
1334,2.4203166996509634e-07,2.1140142318169333e-07
1335,4.97870850798184e-07,4.783537652504795e-07
1336,4.5178300448848557e-07,6.963822632618152e-07
1337,6.580336787465058e-07,9.577473482143736e-07
1338,6.575589016695934e-07,4.109592623535718e-07
1339,3.729684578956949e-07,5.46651930714385e-07
1340,2.624437096680291e-07,1.8437361291034903e-07
1341,1.869954492879818e-07,1.3640605421490665e-07
1342,1.5030712982403808e-07,1.8501786248255787e-07
1343,2.466268237337014e-07,2.403707100029351e-07
1344,2.6224997687525807e-07,2.525987137384315e-07
1345,1.9410660125155726e-07,1.4706230662871653e-07
1346,2.5859686019202855e-07,4.604767752880434e-07
1347,2.2801915235959314e-07,2.776325895107827e-07
1348,4.4724673197530744e-07,1.0500349693150687e-06
1349,9.391779409876714e-07,2.0016618160904426e-06
1350,1.2596917277581573e-06,7.303137067538046e-07
1351,6.889676437064433e-07,3.1054969440447167e-07
1352,5.965888002871603e-07,3.503506415351391e-07
1353,5.305558327487839e-07,1.1093673871679735e-06
1354,8.22663817719634e-07,2.8028430847371056e-07
1355,3.7363650354412435e-07,2.5118601267119325e-07
1356,4.5520342742596164e-07,4.1646304111964126e-07
1357,7.323825049828277e-07,1.0958987862371334e-06
1358,1.0956394097168716e-06,4.939214951112566e-07
1359,8.17859766281496e-07,7.917435785505708e-07
1360,4.1736792866231553e-07,2.5305305560626343e-07
1361,2.7001303237739194e-07,2.150386270235079e-07
1362,2.9693074926247694e-07,2.152801026037802e-07
1363,2.0501149104272068e-07,1.5343439277633782e-07
1364,1.6020210675075456e-07,1.3192962455832458e-07
1365,1.9064619654803513e-07,2.3610107480938798e-07
1366,2.4348333056423143e-07,3.564389714938443e-07
1367,3.113312269912664e-07,3.131836062190511e-07
1368,2.8743993614928815e-07,2.9158684355934383e-07
1369,3.020525099373117e-07,4.368884598685933e-07
1370,3.5521416634765047e-07,2.5002645619072914e-07
1371,6.13670485449802e-07,8.757873085111594e-07
1372,5.167115991374279e-07,5.576800769328353e-07
1373,2.9798066615664234e-07,2.590702573949481e-07
1374,2.844138019023982e-07,3.326322011313702e-07
1375,2.901667651637278e-07,2.6061239471649363e-07
1376,2.463342478146539e-07,2.0105651875231462e-07
1377,2.099635016368969e-07,3.288602992294424e-07
1378,2.757514607765188e-07,1.6039565148654825e-07
1379,3.855193729881042e-07,2.6868926378635175e-07
1380,7.404871941692666e-07,7.611560931763961e-07
1381,5.688057778267345e-07,3.3094286398712334e-07
1382,3.398784476379054e-07,4.961726896605494e-07
1383,2.9119632832437977e-07,1.488976669368943e-07
1384,1.8526255397925223e-07,1.5610519218019667e-07
1385,1.8771391836480688e-07,1.5067322370517407e-07
1386,1.7157614706775348e-07,1.531276888992276e-07
1387,1.5162214689704948e-07,1.4933120742928925e-07
1388,4.7346450315899347e-07,4.905879677608028e-07
1389,3.359023787652404e-06,3.369683281562175e-06
1390,2.4024194279566775e-06,1.4741342738489037e-06
1391,7.601148411140457e-07,4.89370525732132e-07
1392,3.4110869080450356e-07,2.0776026872226793e-07
1393,2.4532050891442243e-07,2.956157061362319e-07
1394,2.383764709179559e-07,2.1170227929208825e-07
1395,1.5753696989880456e-07,2.2239355530473403e-07
1396,2.180921417978728e-07,2.220417978075299e-07
1397,2.112139502704243e-07,1.5845741453783074e-07
1398,1.9133573042987942e-07,1.6526388909217835e-07
1399,2.102936520032017e-07,1.9951210295706308e-07
1400,1.5725665463151018e-07,1.160533869892788e-07
1401,1.224938709280347e-07,1.403707945731488e-07
1402,1.7531725452120857e-07,2.5539952446251847e-07
1403,2.915771015447414e-07,2.787469990532069e-07
1404,2.286885935139556e-07,2.1203229512896846e-07
1405,1.8870289627178258e-07,1.553623581192672e-07
1406,1.8010668867418644e-07,2.7753759657874373e-07
1407,5.266163872382398e-07,1.3208788989989746e-06
1408,5.083726544323023e-07,9.517214228556744e-07
1409,4.975829407764346e-07,3.6341496638669924e-07
1410,4.04087582713449e-07,5.327637268237595e-07
1411,5.216287102408993e-07,7.334849745651202e-07
1412,3.910554918699442e-07,2.233248096672469e-07
1413,2.966601599041496e-07,1.7056499170090927e-07
1414,2.913202161873111e-07,1.8427229993752311e-07
1415,2.3372989138200259e-07,3.45431768285683e-07
1416,2.819076674616857e-07,2.9373160070160036e-07
1417,4.639805287827888e-07,8.488064774307228e-07
1418,8.511931582688703e-07,4.1239149292475e-07
1419,6.653670425293968e-07,4.915159706797567e-07
1420,5.068864500875254e-07,3.7301726365512875e-07
1421,2.676477388755908e-07,3.3471904051414946e-07
1422,2.5405391473517133e-07,1.8383743546716384e-07
1423,2.0122158919851548e-07,1.5163655812481616e-07
1424,2.935151575419089e-07,4.975772090650329e-07
1425,3.1884281194531163e-07,4.202084520935993e-07
1426,2.0920619429413514e-06,3.2799323131863883e-06
1427,1.299542805099918e-06,5.527153765190936e-07
1428,6.479533870636563e-07,8.643887402589219e-07
1429,7.257806923159175e-07,4.564213365180573e-07
1430,3.049077548666901e-07,2.522269710425462e-07
1431,2.7775081150593907e-07,3.790757621876158e-07
1432,2.520688762312299e-07,2.5709676284198696e-07
1433,5.98772288640248e-07,1.1948367879692038e-06
1434,8.551942054661291e-07,5.543931820284342e-07
1435,4.825892375492913e-07,5.76518705959946e-07
1436,4.116554672843146e-07,3.3966279981238284e-07
1437,2.634477501336126e-07,2.269205519193444e-07
1438,4.569727385235941e-07,3.037534971402541e-07
1439,4.4372126618933785e-07,2.8205825894171234e-07
1440,3.4050065285858483e-07,2.9122848559381965e-07
1441,2.806932248707502e-07,3.231901549346124e-07
1442,2.1033035579876014e-07,3.313273339244915e-07
1443,4.806351862877515e-07,5.232393770408332e-07
1444,5.914497345808438e-07,3.687845946842572e-07
1445,4.549519995104371e-07,6.142884672044602e-07
1446,5.244555609351665e-07,3.018064830939693e-07
1447,2.869060485484927e-07,3.7005455055805214e-07
1448,2.403580263414066e-07,1.7426565174597878e-07
1449,2.214067800802392e-07,1.9002221923377268e-07
1450,1.492014320092494e-07,1.649461050116467e-07
1451,2.50074113713102e-07,3.032180397137078e-07
1452,3.0506498092108816e-07,4.137248405792585e-07
1453,2.3298706442650048e-07,1.401416938051625e-07
1454,2.3900874547659137e-07,2.430698619567314e-07
1455,4.5789405665649006e-07,3.2543937512249006e-07
1456,3.5792670208441756e-07,3.290715615851999e-07
1457,2.3026063284229773e-07,1.6214497122746252e-07
1458,1.442208703868649e-07,1.8499823302893978e-07
1459,2.9862076379079856e-07,6.714042190954691e-07
1460,7.126840652441994e-07,9.69169946074544e-07
1461,1.8254446520889663e-06,1.3507030795760026e-06
1462,1.5948344260626376e-06,1.4042640790042545e-06
1463,1.0041363452728546e-06,4.3340506105475167e-07
1464,7.326192284532833e-07,6.886273164733818e-07
1465,4.209858891120651e-07,2.9974421522638295e-07
1466,3.0163225233081904e-07,2.351805941695299e-07
1467,2.999705410881385e-07,1.7314378150482905e-07
1468,2.0944452311747833e-07,2.370737102334412e-07
1469,2.1187497765140506e-07,3.495452991349642e-07
1470,2.209621063305652e-07,1.95668796247143e-07
1471,2.7253030528603023e-07,2.3652226749012092e-07
1472,3.372247950513459e-07,3.598782560250887e-07
1473,2.4066898210624764e-07,2.608334038238051e-07
1474,2.639987580247786e-07,2.8572656181798567e-07
1475,2.492227973031428e-07,2.0034485999076422e-07
1476,5.012833374469967e-07,1.4820371613192643e-06
1477,7.602709445109213e-07,4.547215553429851e-07
1478,1.6055873440260863e-06,4.192313061442595e-07
1479,7.206367740764108e-07,3.147749509935238e-07
1480,4.122309424777389e-07,6.10749759744067e-07
1481,9.906156587173123e-07,7.824968330775543e-07
1482,6.137923530028881e-07,4.483510243365648e-07
1483,3.567894121185115e-07,2.435831343442866e-07
1484,1.993904087764046e-07,2.1802292735628725e-07
1485,2.1443712891292914e-07,1.7718189250596577e-07
1486,1.7044010718336723e-07,1.4096132948300994e-07
1487,1.67156927943779e-07,1.4951271651852948e-07
1488,1.829923922021711e-07,1.1763291638544615e-07
1489,1.6417886522882933e-07,1.874163425933754e-07
1490,1.5694800813056037e-07,1.6144675972403395e-07
1491,3.479766026733463e-07,2.914379232758317e-07
1492,3.127448697644771e-07,1.6712944272967434e-07
1493,2.7992016005858507e-07,2.3402342890221918e-07
1494,3.004056187213185e-07,2.659166966623161e-07
1495,3.102523611649607e-07,4.0283325309549884e-07
1496,4.448389821239592e-07,2.733549592903728e-07
1497,4.23487714821628e-07,3.275094532758279e-07
1498,2.2081054093329537e-07,1.8969163969965545e-07
1499,1.9561248147207758e-07,1.764039306332658e-07
1500,2.3686311863002628e-07,1.707471000145233e-07
1501,2.0058461653131113e-07,2.5069160282479666e-07
1502,2.0831803624332678e-07,3.0875988272782705e-07
1503,2.5797846016454664e-07,3.3888494878434963e-07
1504,6.489066890935646e-07,2.3485715227404096e-07
1505,7.54551480971107e-07,8.925156786669201e-07
1506,5.813609249116781e-07,3.978787807075908e-07
1507,6.015335145548306e-07,5.150070175356329e-07
1508,5.495385702640003e-07,4.166059037894835e-07
1509,3.8151806904807015e-07,4.946034740290391e-07
1510,4.321935856902807e-07,3.3156147386155986e-07
1511,2.729807145366673e-07,4.092244031047206e-07
1512,2.5950074729053084e-07,2.474120454583802e-07
1513,1.1569109688025492e-06,1.7301372584673422e-06
1514,1.1382032827593017e-05,3.113669396649736e-05
1515,1.1934655170383242e-05,3.482890209246155e-06
1516,2.8781693648246193e-06,1.6179400366430248e-06
1517,1.2521920192890926e-06,5.813056759507162e-07
1518,6.364272849168628e-07,5.576850412580825e-07
1519,3.348747033745288e-07,1.9342711728616754e-07
1520,1.6150892463429044e-07,1.5941706218806455e-07
1521,1.6569327764652069e-07,1.2860202929232402e-07
1522,1.4398565279331402e-07,1.6051001428725915e-07
1523,1.1850336344802296e-07,1.1127349068829062e-07
1524,1.117525539958327e-07,9.306043177540839e-08
1525,1.174454612377455e-07,1.1409308816231108e-07
1526,1.2692862606892657e-07,1.2722083321629423e-07
1527,1.276542706799925e-07,1.621513897968422e-07
1528,1.3155016726310956e-07,1.0695156997068504e-07
1529,1.1749709519411529e-07,1.2640686956425876e-07
1530,1.0939116682114521e-07,1.0802799579323619e-07
1531,1.0445721396005562e-07,1.0029470729477907e-07
1532,1.0404786200031898e-07,1.0678057549284858e-07
1533,9.879102004598887e-08,1.281602090822768e-07
1534,1.439481880064856e-07,1.422762342902691e-07
1535,1.2335844464435772e-07,1.2961259064544112e-07
1536,1.1383590342954145e-07,1.4110599693140103e-07
1537,1.1565070773637368e-07,1.3238474991794646e-07
1538,1.4834417072506767e-07,2.1949975253695205e-07
1539,1.1502775834060231e-07,1.2362511464895457e-07
1540,1.0738479498210533e-07,1.0619320486663734e-07
1541,1.019828260950817e-07,9.692719894853023e-08
1542,1.0476669842773845e-07,1.3223497982532232e-07
1543,1.4615851876934963e-07,1.8192230963146964e-07
1544,1.3121939540875852e-07,1.2675446470211682e-07
1545,1.2043421572608775e-07,1.4182175694562223e-07
1546,1.61049228590097e-07,1.603071571783706e-07
1547,1.9152683989887008e-07,1.289502411812767e-07
1548,1.287246234937811e-07,9.427148436695158e-08
1549,1.0910547227164594e-07,1.1612086912767457e-07
1550,1.172212572934465e-07,1.7028161683659467e-07
1551,1.4186750737129236e-07,1.4758210795662307e-07
1552,1.6640856064971862e-07,1.7487224871122938e-07
1553,1.9188227800744547e-07,1.4389723806592277e-07
1554,1.620311617026952e-07,2.5410589235737767e-07
1555,1.6325913965905177e-07,2.003016523606978e-07
1556,1.8348456052308392e-07,1.5187122149503314e-07
1557,1.963058200734243e-07,1.9684568807557905e-07
1558,1.5177697652764738e-07,1.5805961813460576e-07
1559,1.65189789906132e-07,2.2934634197705842e-07
1560,1.5713767756627324e-07,1.5068307466966264e-07
1561,1.5359296412498225e-07,1.2500994301944955e-07
1562,1.3451238771722275e-07,1.0869154417984343e-07
1563,1.5987558488935367e-07,1.5816973378453743e-07
1564,1.7243773508350084e-07,1.4235090096311371e-07
1565,1.5701421745006884e-07,1.4558253459047894e-07
1566,1.5518680148337202e-07,1.4357029556322232e-07
1567,1.81343949160843e-07,1.53085297445917e-07
1568,1.614866964890401e-07,1.5960402208747836e-07
1569,1.6485175251546026e-07,2.971271271690057e-07
1570,2.635557829459382e-07,3.2574913575444955e-07
1571,3.8961752485041264e-07,2.783455878822375e-07
1572,2.2115067016178122e-07,2.146364532033355e-07
1573,1.8383003682250396e-07,1.6802802823197757e-07
1574,2.1495005455562933e-07,2.0508471152425045e-07
1575,2.518827391403041e-07,2.0020614215354727e-07
1576,5.677537567786809e-07,4.298094950172526e-07
1577,4.0952645197952127e-07,4.87134544376507e-07
1578,4.387119474813517e-07,6.599280330495579e-07
1579,8.221984245437852e-07,1.5251638690945887e-06
1580,1.7816283199560227e-06,1.727736980683403e-06
1581,1.0728731126619095e-06,7.782685959985732e-07
1582,4.6843903949896534e-07,6.794275994555694e-07
1583,8.624698523362895e-07,4.949224830852472e-07
1584,5.343243534146799e-07,4.0926130964180627e-07
1585,3.220718999349022e-07,1.9292912062004083e-07
1586,1.853297670587987e-07,1.6697089411839745e-07
1587,2.1967333244295635e-07,4.7108243279581074e-07
1588,3.757972640035708e-07,2.539236940416837e-07
1589,2.0944033281011797e-07,2.1632353082168264e-07
1590,1.7360010199733247e-07,2.403812686679885e-07
1591,1.978711225092411e-07,1.5853406978294516e-07
1592,1.525035960033468e-07,1.6434148146042085e-07
1593,1.4675269757920735e-07,1.5852366838468394e-07
1594,1.5732327038146347e-07,1.7191422898577003e-07
1595,1.2684509395436787e-07,1.5030943056141648e-07
1596,1.5879081895301777e-07,3.342277769509868e-07
1597,2.955607764458061e-07,3.526669824320076e-07
1598,2.1591509096197116e-07,1.30319826515309e-07
1599,1.8284793128486855e-07,2.871079099501609e-07
1600,2.762177497099098e-07,1.8333894426329305e-07
1601,3.2545413925314884e-07,4.4931624832618884e-07
1602,2.749703005141176e-07,2.577654925062234e-07
1603,2.771726068810191e-07,1.555751055093424e-07
1604,3.0748857350696803e-07,5.743713776003763e-07
1605,5.354322335430576e-07,5.977553162968736e-07
1606,4.068233437237723e-07,5.131645972748326e-07
1607,5.632610831677691e-07,1.0091248289730478e-06
1608,1.3677891312606032e-06,1.3923727162061065e-06
1609,9.734056599578858e-07,4.5191885078565974e-07
1610,6.707163625681763e-07,6.362815687073937e-07
1611,4.998931406892855e-07,4.4335641481059913e-07
1612,2.8309321654281423e-07,1.857055944280243e-07
1613,1.5794382856408145e-07,1.596932236225257e-07
1614,1.8830896616843044e-07,2.4727293255940217e-07
1615,2.063910111852844e-07,2.3761282837616213e-07
1616,3.518565430719415e-07,2.937194286308416e-07
1617,5.637308068647447e-07,2.7090456721149774e-06
1618,1.5319731896094406e-06,6.659672142935354e-07
1619,5.333385634761119e-07,2.693181746356762e-07
1620,2.990126186356671e-07,4.0126573518743196e-07
1621,2.550002335510726e-07,2.0551540368766534e-07
1622,1.7712487524098227e-07,1.7994278967610928e-07
1623,1.797733010751775e-07,1.5206572498982495e-07
1624,1.8214547736761233e-07,2.42235103087296e-07
1625,2.8759487567716255e-07,1.7811885678990318e-07
1626,4.779498586534222e-07,3.901559693986201e-07
1627,3.071936276910492e-07,2.283726407389016e-07
1628,1.9962682245022735e-07,2.0680955969964998e-07
1629,1.765114234331122e-07,1.597522460391095e-07
1630,1.3499199553734796e-07,1.4920314346985228e-07
1631,1.4747945111063626e-07,1.9466156307620015e-07
1632,1.4419040657761192e-07,1.5250908139326687e-07
1633,1.438453750779445e-07,1.4394966380374777e-07
1634,1.755328895569619e-07,3.4026060499551626e-07
1635,4.6928941136078116e-07,2.614098737770595e-07
1636,5.029361261676968e-07,5.622747039524256e-07
1637,3.785426874477101e-07,1.6695221158139854e-07
1638,1.9611563857324653e-07,2.133341922672116e-07
1639,2.8178514336711186e-07,3.8022106044384906e-07
1640,3.485684042440577e-07,2.6507521605860044e-07
1641,7.434059890935411e-07,1.0105192283541934e-06
1642,8.282024566597101e-07,9.498152166997897e-07
1643,8.923344277415406e-07,4.991666344267287e-07
1644,8.073304684330651e-07,8.78626671389308e-07
1645,6.041355883705061e-07,3.3643845351131553e-07
1646,3.5326065320380927e-07,1.933193592170331e-07
1647,1.8375531377993562e-07,2.137005594704533e-07
1648,2.3773192386518834e-07,3.510525270182067e-07
1649,3.5923740616302287e-07,6.263768720297473e-07
1650,5.2114013916101e-07,2.6993595080663606e-07
1651,4.737364605489347e-07,5.208010331140637e-07
1652,3.232455687414889e-07,2.210619309532073e-07
1653,2.138392360961916e-07,2.598479179975281e-07
1654,1.7747977096860267e-07,2.5667234524462403e-07
1655,2.2127060077536954e-07,1.8059999338978134e-07
1656,1.9662230007118828e-07,2.1064396473017649e-07
1657,4.391566828113961e-07,1.0418963256597635e-06
1658,7.517783312020281e-07,8.050614951571333e-07
1659,6.087595352255448e-07,3.9845282534164047e-07
1660,2.995353185042404e-07,1.9274348422489614e-07
1661,4.4393517839580454e-07,2.7892788239114453e-07
1662,2.9060409284890435e-07,2.6580293213858873e-07
1663,2.152822043891926e-07,1.7190335483974194e-07
1664,1.6366554262958742e-07,1.2935964927388947e-07
